"x" "y" "meantemp" "rangetemp" "clorofil" "oxygen" "icecover" "ph" "phyto" "primaryprod" "salinity" "reino" "ids"
"284" -111 21 24.89 8.551 0.051 213.693 0 8.253 0.746 0.001 34.298 12 2735
"285" -111 23 24.003 10.603 0.061 215.279 0 8.262 0.805 0.001 34.206 12 2608
"286" -111 25 23.638 12.738 0.109 215.653 0 8.268 1.06 0.003 34.264 12 2487
"287" -111 27 24.051 14.592 0.118 215.246 0 8.265 1.081 0.003 34.536 12 2369
"288" -111 3 26.46 4.978 0.184 206.874 0 8.21 1.521 0.009 34.331 22 4022
"289" -111 5 27.265 3.835 0.162 205.265 0 8.212 1.476 0.006 34.097 22 3870
"290" -111 7 27.746 3.207 0.153 204.433 0 8.213 1.483 0.006 33.707 22 3724
"291" -111 9 27.969 3.046 0.159 204.165 0 8.215 1.529 0.006 33.409 22 3582
"292" -113 -1 24.314 7.259 0.251 209.152 0 8.208 1.58 0.015 34.957 22 4318
"293" -113 -11 25.394 3.337 0.188 211.633 0 8.206 1.518 0.008 35.522 10 5049
"294" -113 -13 25.053 3.304 0.162 212.44 0 8.206 1.527 0.005 35.734 10 5197
"295" -113 -15 24.737 3.66 0.144 213.17 0 8.207 1.472 0.004 36.03 10 5346
"296" -113 -17 24.548 3.936 0.115 213.124 0 8.207 1.228 0.003 36.318 10 5491
"297" -113 -19 24.42 4.278 0.065 212.68 0 8.208 0.773 0.001 36.503 10 5637
"298" -113 -21 24.246 4.706 0.031 212.84 0 8.208 0.449 0 36.552 10 5780
"299" -113 -23 23.938 5.079 0.022 214.061 0 8.208 0.363 0 36.467 10 5920
"300" -113 -25 23.466 5.505 0.021 216.075 0 8.208 0.349 0 36.296 10 6060
"301" -113 -27 22.814 6.471 0.022 219.024 0 8.208 0.349 0 36.071 10 6202
"302" -113 -29 21.923 7.798 0.022 223.089 0 8.207 0.353 0 35.761 10 6345
"303" -113 -3 25 6.87 0.246 213.827 0 8.206 1.531 0.014 35.041 22 4466
"304" -113 -31 20.753 8.823 0.025 228.262 0 8.206 0.37 0 35.349 10 6490
"305" -113 -33 19.449 9.647 0.046 234.995 0 8.205 0.545 0 34.91 10 6641
"306" -113 -35 17.977 9.677 0.104 242.753 0 8.203 1.006 0.001 34.515 10 6799
"307" -113 -37 16.487 8.849 0.167 250.795 0 8.201 1.32 0.003 34.248 10 6965
"308" -113 -39 14.932 8.24 0.229 259.27 0 8.199 1.428 0.005 34.118 10 7134
"309" -113 -41 13.344 7.733 0.259 267.273 0 8.196 1.443 0.006 34.081 10 7309
"310" -113 -43 11.859 7.078 0.266 275.137 0 8.192 1.424 0.005 34.103 10 7485
"311" -113 -45 10.439 6.25 0.268 283.506 0 8.188 1.408 0.004 34.152 30 7661
"312" -113 -47 9.129 5.71 0.287 290.808 0 8.183 1.416 0.004 34.193 30 7837
"313" -113 -5 25.384 5.413 0.241 213.379 0 8.206 1.48 0.014 35.08 22 4612
"314" -113 -7 25.639 4.389 0.23 212.094 0 8.206 1.462 0.012 35.185 22 4757
"315" -113 -9 25.622 3.758 0.213 211.458 0 8.205 1.482 0.01 35.356 22 4902
"316" -113 1 24.955 7.013 0.231 207.905 0 8.209 1.607 0.013 34.665 22 4171
"317" -113 11 27.966 3.126 0.156 204.16 0 8.214 1.531 0.006 33.419 22 3431
"318" -113 13 27.804 3.332 0.14 204.861 0 8.216 1.44 0.005 33.601 22 3285
"319" -113 15 27.286 4.081 0.104 206.467 0 8.219 1.176 0.003 33.867 22 3142
"320" -113 17 26.47 5.364 0.064 208.514 0 8.225 0.849 0.001 34.184 22 3003
"321" -113 19 25.417 6.839 0.048 211.891 0 8.231 0.718 0.001 34.363 12 2866
"322" -113 21 24.12 8.253 0.044 217.566 0 8.239 0.663 0.001 34.3 12 2734
"323" -113 23 22.664 9.496 0.057 221.827 0 8.247 0.726 0.001 34.101 12 2607
"324" -113 25 21.442 11.007 0.151 224.753 0 8.254 1.223 0.004 34.008 12 2486
"325" -113 27 21.122 12.519 0.335 226.554 0 8.254 2.084 0.011 34.134 12 2368
"326" -113 29 22.256 14.476 0.264 224.146 0 8.24 1.627 0.007 34.948 12 2253
"327" -113 3 26.458 4.939 0.187 207.042 0 8.21 1.524 0.009 34.39 22 4021
"328" -113 31 23.14 15.7 0.155 223.084 0 8.232 1.112 0.003 35.323 7 2137
"329" -113 5 27.243 3.82 0.164 205.4 0 8.211 1.477 0.007 34.189 22 3869
"330" -113 7 27.7 3.157 0.152 204.415 0 8.212 1.479 0.006 33.828 22 3723
"331" -113 9 27.887 3.014 0.156 204.177 0 8.213 1.521 0.006 33.463 22 3581
"332" -115 -1 24.441 6.989 0.249 209.097 0 8.207 1.562 0.015 34.987 22 4317
"333" -115 -11 25.583 3.265 0.185 210.955 0 8.204 1.518 0.008 35.538 10 5048
"334" -115 -13 25.269 3.221 0.16 211.611 0 8.205 1.525 0.005 35.753 10 5196
"335" -115 -15 24.987 3.611 0.143 212.183 0 8.205 1.469 0.004 36.047 10 5345
"336" -115 -17 24.811 3.943 0.11 211.97 0 8.206 1.193 0.003 36.338 10 5490
"337" -115 -19 24.683 4.288 0.061 211.519 0 8.207 0.739 0.001 36.536 10 5636
"338" -115 -21 24.495 4.703 0.028 211.775 0 8.207 0.432 0 36.579 10 5779
"339" -115 -23 24.152 5.126 0.022 213.16 0 8.207 0.362 0 36.469 10 5919
"340" -115 -25 23.625 5.633 0.021 215.362 0 8.207 0.351 0 36.277 10 6059
"341" -115 -27 22.904 6.551 0.022 218.616 0 8.207 0.352 0 36.046 10 6201
"342" -115 -29 21.975 7.908 0.023 223.022 0 8.207 0.355 0 35.742 10 6344
"343" -115 -3 25.135 6.438 0.245 213.629 0 8.206 1.517 0.014 35.07 22 4465
"344" -115 -31 20.812 8.807 0.025 228.189 0 8.206 0.367 0 35.351 10 6489
"345" -115 -33 19.474 9.264 0.041 234.697 0 8.205 0.506 0 34.929 10 6640
"346" -115 -35 17.995 9.168 0.1 242.623 0 8.203 0.979 0.001 34.543 10 6798
"347" -115 -37 16.487 8.483 0.165 250.809 0 8.201 1.314 0.003 34.276 10 6964
"348" -115 -39 14.913 8.216 0.226 259.1 0 8.199 1.425 0.005 34.141 10 7133
"349" -115 -41 13.386 8.019 0.258 266.988 0 8.195 1.443 0.006 34.097 10 7308
"350" -115 -43 11.88 7.289 0.266 274.82 0 8.191 1.426 0.005 34.123 10 7484
"351" -115 -45 10.361 6.514 0.269 283.375 0 8.187 1.411 0.005 34.176 30 7660
"352" -115 -47 8.996 5.833 0.292 290.424 0 8.181 1.43 0.004 34.208 30 7836
"353" -115 -5 25.51 5.131 0.24 213.065 0 8.205 1.472 0.014 35.102 22 4611
"354" -115 -7 25.77 4.277 0.228 211.634 0 8.204 1.458 0.012 35.204 22 4756
"355" -115 -9 25.775 3.69 0.211 210.927 0 8.204 1.483 0.01 35.362 22 4901
"356" -115 1 25.014 6.961 0.231 207.863 0 8.209 1.597 0.013 34.707 22 4170
"357" -115 11 27.837 3.304 0.154 204.351 0 8.21 1.528 0.006 33.463 22 3430
"358" -115 13 27.615 3.561 0.142 205.288 0 8.21 1.459 0.005 33.629 22 3284
"359" -115 15 27.016 4.183 0.112 207.305 0 8.212 1.246 0.003 33.893 22 3141
"360" -115 17 26.096 5.555 0.069 210.029 0 8.214 0.892 0.002 34.214 22 3002
"361" -115 19 24.895 7.038 0.044 214.023 0 8.218 0.675 0.001 34.403 12 2865
"362" -115 21 23.454 7.948 0.04 220.091 0 8.223 0.604 0 34.315 12 2733
"363" -115 23 21.955 8.409 0.051 226.123 0 8.229 0.649 0.001 34.055 12 2606
"364" -115 25 20.514 9.147 0.123 231.192 0 8.236 1.046 0.003 33.854 12 2485
"365" -115 27 19.144 10.076 0.356 236.059 0 8.241 2.187 0.012 33.709 12 2367
"366" -115 29 19.341 11.025 0.479 237.307 0 8.234 2.734 0.016 34.073 12 2252
"367" -115 3 26.469 4.967 0.189 207.188 0 8.21 1.527 0.009 34.445 22 4020
"368" -115 31 19.946 11.945 0.602 238.236 0 8.226 3.277 0.022 34.365 7 2136
"369" -115 5 27.229 3.723 0.166 205.514 0 8.211 1.478 0.007 34.275 22 3868
"370" -115 7 27.653 2.95 0.152 204.421 0 8.211 1.474 0.006 33.946 22 3722
"371" -115 9 27.804 2.998 0.154 204.232 0 8.211 1.514 0.006 33.552 22 3580
"372" -117 -1 24.557 6.674 0.246 209.006 0 8.206 1.544 0.015 35.01 22 4316
"373" -117 -11 25.764 3.216 0.182 210.282 0 8.202 1.518 0.007 35.548 10 5047
"374" -117 -13 25.491 3.163 0.158 210.799 0 8.203 1.525 0.005 35.768 10 5195
"375" -117 -15 25.237 3.556 0.142 211.202 0 8.204 1.469 0.004 36.057 10 5344
"376" -117 -17 25.072 3.924 0.106 210.856 0 8.205 1.165 0.003 36.359 10 5489
"377" -117 -19 24.935 4.32 0.055 210.426 0 8.205 0.696 0.001 36.553 10 5635
"378" -117 -21 24.712 4.784 0.027 210.846 0 8.206 0.423 0 36.577 10 5778
"379" -117 -23 24.327 5.172 0.022 212.354 0 8.207 0.363 0 36.448 10 5918
"380" -117 -25 23.752 5.596 0.022 214.783 0 8.207 0.353 0 36.241 10 6058
"381" -117 -27 22.998 6.412 0.022 218.273 0 8.207 0.355 0 36.005 10 6200
"382" -117 -29 22.036 7.876 0.023 222.873 0 8.207 0.358 0 35.716 10 6343
"383" -117 -3 25.276 6.055 0.244 213.414 0 8.205 1.505 0.014 35.092 22 4464
"384" -117 -31 20.858 8.766 0.025 228.135 0 8.206 0.367 0 35.351 10 6488
"385" -117 -33 19.508 8.953 0.04 234.623 0 8.205 0.49 0 34.95 10 6639
"386" -117 -35 18.057 8.901 0.098 242.701 0 8.203 0.963 0.001 34.573 10 6797
"387" -117 -37 16.507 8.46 0.159 250.547 0 8.201 1.304 0.003 34.298 10 6963
"388" -117 -39 14.931 8.195 0.22 258.435 0 8.198 1.417 0.005 34.159 10 7132
"389" -117 -41 13.402 7.799 0.257 266.496 0 8.195 1.444 0.006 34.116 10 7307
"390" -117 -43 11.906 7.204 0.265 274.711 0 8.191 1.428 0.005 34.146 10 7483
"391" -117 -45 10.301 6.797 0.269 283.007 0 8.186 1.412 0.005 34.197 30 7659
"392" -117 -47 8.957 5.875 0.296 289.951 0 8.18 1.437 0.004 34.226 30 7835
"393" -117 -5 25.642 4.958 0.239 212.757 0 8.203 1.465 0.014 35.122 22 4610
"394" -117 -7 25.895 4.066 0.226 211.169 0 8.203 1.454 0.012 35.213 22 4755
"395" -117 -9 25.916 3.704 0.208 210.363 0 8.202 1.484 0.01 35.361 22 4900
"396" -117 1 25.09 6.759 0.231 207.773 0 8.207 1.587 0.013 34.74 22 4169
"397" -117 11 27.682 3.518 0.154 204.534 0 8.207 1.529 0.006 33.521 22 3429
"398" -117 13 27.42 3.774 0.144 205.551 0 8.205 1.474 0.005 33.667 22 3283
"399" -117 15 26.773 4.412 0.12 207.784 0 8.204 1.3 0.004 33.92 22 3140
"400" -117 17 25.735 5.851 0.077 211.245 0 8.203 0.948 0.002 34.233 22 3001
"401" -117 19 24.423 7.078 0.044 215.764 0 8.204 0.655 0.001 34.429 12 2864
"402" -117 21 22.937 7.695 0.037 221.892 0 8.207 0.561 0 34.343 12 2732
"403" -117 23 21.491 8.036 0.044 228.044 0 8.211 0.574 0 34.072 12 2605
"404" -117 25 20.224 8.277 0.078 233.516 0 8.215 0.791 0.001 33.827 12 2484
"405" -117 27 19.072 8.547 0.177 238.604 0 8.218 1.359 0.005 33.649 12 2366
"406" -117 29 18.055 8.288 0.335 243.927 0 8.219 2.169 0.011 33.511 12 2251
"407" -117 3 26.48 5.002 0.193 207.34 0 8.209 1.529 0.009 34.5 22 4019
"408" -117 31 17.537 8.426 0.584 247.748 0 8.217 3.324 0.021 33.503 7 2135
"409" -117 33 17.471 8.974 0.854 251.085 0 8.216 4.499 0.032 33.496 7 2023
"410" -117 5 27.211 3.706 0.168 205.634 0 8.209 1.476 0.007 34.364 22 3867
"411" -117 7 27.606 2.972 0.152 204.463 0 8.209 1.468 0.006 34.043 22 3721
"412" -117 9 27.713 3.142 0.152 204.328 0 8.208 1.507 0.006 33.638 22 3579
"413" -119 -1 24.651 6.417 0.244 208.905 0 8.203 1.528 0.015 35.037 22 4315
"414" -119 -11 25.941 3.087 0.18 209.65 0 8.2 1.517 0.007 35.548 10 5046
"415" -119 -13 25.713 3.168 0.156 209.992 0 8.201 1.523 0.005 35.77 10 5194
"416" -119 -15 25.486 3.591 0.14 210.23 0 8.202 1.461 0.004 36.055 10 5343
"417" -119 -17 25.332 3.939 0.102 209.763 0 8.203 1.131 0.002 36.369 10 5488
"418" -119 -19 25.176 4.371 0.05 209.39 0 8.204 0.652 0.001 36.567 10 5634
"419" -119 -21 24.912 4.827 0.027 210.031 0 8.205 0.419 0 36.565 10 5777
"420" -119 -23 24.486 5.173 0.022 211.716 0 8.206 0.364 0 36.419 10 5917
"421" -119 -25 23.874 5.524 0.022 214.315 0 8.207 0.356 0 36.196 10 6057
"422" -119 -27 23.083 6.407 0.022 217.919 0 8.207 0.358 0 35.95 10 6199
"423" -119 -29 22.071 7.867 0.023 222.699 0 8.207 0.361 0 35.68 10 6342
"424" -119 -3 25.392 5.858 0.243 213.104 0 8.202 1.494 0.014 35.119 22 4463
"425" -119 -31 20.881 8.723 0.025 228.171 0 8.206 0.37 0 35.346 10 6487
"426" -119 -33 19.528 9.004 0.037 234.607 0 8.205 0.47 0 34.968 10 6638
"427" -119 -35 18.09 8.718 0.09 242.5 0 8.203 0.899 0.001 34.603 10 6796
"428" -119 -37 16.521 8.235 0.151 250.154 0 8.201 1.273 0.003 34.327 10 6962
"429" -119 -39 14.965 7.988 0.215 257.839 0 8.198 1.409 0.005 34.185 10 7131
"430" -119 -41 13.406 7.58 0.257 266.267 0 8.195 1.445 0.006 34.146 10 7306
"431" -119 -43 11.881 7.206 0.265 274.867 0 8.19 1.433 0.005 34.173 10 7482
"432" -119 -45 10.288 6.643 0.269 282.935 0 8.185 1.417 0.005 34.212 30 7658
"433" -119 -47 8.924 5.876 0.3 289.617 0 8.179 1.45 0.004 34.242 30 7834
"434" -119 -5 25.784 4.669 0.238 212.401 0 8.201 1.459 0.013 35.14 22 4609
"435" -119 -7 26.028 3.753 0.224 210.713 0 8.2 1.452 0.012 35.22 22 4754
"436" -119 -9 26.061 3.477 0.205 209.793 0 8.2 1.484 0.01 35.359 22 4899
"437" -119 1 25.17 6.376 0.231 207.651 0 8.205 1.575 0.013 34.778 22 4168
"438" -119 11 27.519 3.625 0.153 204.671 0 8.205 1.527 0.006 33.581 22 3428
"439" -119 13 27.205 3.98 0.145 205.817 0 8.201 1.482 0.005 33.714 22 3282
"440" -119 15 26.49 4.502 0.124 208.289 0 8.197 1.329 0.004 33.96 22 3139
"441" -119 17 25.372 5.668 0.082 212.21 0 8.193 0.981 0.002 34.26 22 3000
"442" -119 19 24.023 6.6 0.045 217.093 0 8.191 0.649 0.001 34.456 22 2863
"443" -119 21 22.577 7.024 0.034 223.16 0 8.191 0.527 0 34.399 12 2731
"444" -119 23 21.207 7.476 0.036 228.895 0 8.192 0.51 0 34.137 12 2604
"445" -119 25 20.046 7.682 0.051 233.858 0 8.194 0.607 0.001 33.866 12 2483
"446" -119 27 19.019 7.562 0.096 238.979 0 8.195 0.928 0.002 33.663 12 2365
"447" -119 29 18.012 7.288 0.148 243.914 0 8.195 1.318 0.003 33.494 12 2250
"448" -119 3 26.481 4.947 0.197 207.503 0 8.207 1.529 0.01 34.559 22 4018
"449" -119 31 16.978 7.324 0.23 247.595 0 8.197 1.785 0.007 33.411 7 2134
"450" -119 33 16.318 8.112 0.576 252.637 0 8.2 3.262 0.02 33.412 7 2022
"451" -119 35 15.672 8.392 1.029 255.845 0 8.201 5.246 0.038 33.409 7 1909
"452" -119 5 27.184 3.723 0.172 205.786 0 8.208 1.476 0.007 34.45 22 3866
"453" -119 7 27.551 3.192 0.153 204.549 0 8.208 1.466 0.006 34.148 22 3720
"454" -119 9 27.613 3.286 0.152 204.416 0 8.207 1.505 0.006 33.723 22 3578
"455" -121 -1 24.762 6.157 0.243 208.81 0 8.2 1.514 0.014 35.056 22 4314
"456" -121 -11 26.119 2.944 0.176 208.997 0 8.197 1.514 0.007 35.549 10 5045
"457" -121 -13 25.926 3.177 0.153 209.173 0 8.198 1.519 0.005 35.766 10 5193
"458" -121 -15 25.726 3.667 0.137 209.284 0 8.2 1.441 0.004 36.057 10 5342
"459" -121 -17 25.571 4.033 0.094 208.667 0 8.201 1.067 0.002 36.375 10 5487
"460" -121 -19 25.396 4.443 0.045 208.386 0 8.203 0.607 0.001 36.571 10 5633
"461" -121 -21 25.105 4.791 0.026 209.275 0 8.204 0.415 0 36.551 10 5776
"462" -121 -23 24.634 5.087 0.022 211.218 0 8.206 0.366 0 36.382 10 5916
"463" -121 -25 23.973 5.502 0.022 214.002 0 8.206 0.359 0 36.149 10 6056
"464" -121 -27 23.142 6.548 0.023 217.787 0 8.207 0.362 0 35.908 10 6198
"465" -121 -29 22.103 8.017 0.023 222.718 0 8.207 0.364 0 35.649 10 6341
"466" -121 -3 25.516 5.557 0.241 212.783 0 8.198 1.482 0.014 35.139 22 4462
"467" -121 -31 20.886 8.685 0.025 228.372 0 8.206 0.372 0 35.329 10 6486
"468" -121 -33 19.504 8.731 0.035 234.943 0 8.205 0.453 0 34.979 10 6637
"469" -121 -35 18.06 8.384 0.082 242.482 0 8.203 0.84 0.001 34.638 10 6795
"470" -121 -37 16.509 8.073 0.145 249.952 0 8.201 1.245 0.002 34.362 10 6961
"471" -121 -39 14.995 7.635 0.217 258.039 0 8.198 1.411 0.005 34.209 10 7130
"472" -121 -41 13.43 7.404 0.257 266.603 0 8.194 1.452 0.006 34.164 10 7305
"473" -121 -43 11.869 7.264 0.265 274.819 0 8.19 1.438 0.005 34.19 10 7481
"474" -121 -45 10.314 6.758 0.269 282.574 0 8.184 1.423 0.005 34.223 30 7657
"475" -121 -47 8.975 6.017 0.306 289.291 0 8.177 1.468 0.004 34.253 30 7833
"476" -121 -5 25.921 4.548 0.236 211.965 0 8.197 1.454 0.013 35.157 22 4608
"477" -121 -7 26.162 3.633 0.222 210.244 0 8.196 1.451 0.012 35.225 22 4753
"478" -121 -9 26.215 3.211 0.202 209.234 0 8.196 1.483 0.009 35.364 22 4898
"479" -121 1 25.24 6.136 0.231 207.508 0 8.202 1.564 0.013 34.817 22 4167
"480" -121 11 27.363 3.746 0.153 204.888 0 8.204 1.521 0.006 33.656 22 3427
"481" -121 13 26.97 4.22 0.146 206.196 0 8.2 1.484 0.005 33.773 22 3281
"482" -121 15 26.2 4.728 0.125 208.944 0 8.193 1.336 0.004 34.01 9 3138
"483" -121 17 25.06 5.522 0.085 213.029 0 8.187 0.998 0.002 34.287 9 2999
"484" -121 19 23.685 6.203 0.048 218.216 0 8.182 0.656 0.001 34.482 9 2862
"485" -121 21 22.309 6.464 0.033 224.131 0 8.179 0.499 0 34.479 9 2730
"486" -121 23 21.025 6.659 0.031 229.453 0 8.177 0.457 0 34.233 12 2603
"487" -121 25 19.915 6.813 0.035 233.853 0 8.175 0.476 0 33.935 12 2482
"488" -121 27 18.933 6.98 0.057 238.533 0 8.174 0.654 0.001 33.687 9 2364
"489" -121 29 17.914 6.817 0.097 243.392 0 8.174 1.019 0.001 33.474 9 2249
"490" -121 3 26.467 4.877 0.2 207.569 0 8.204 1.528 0.01 34.614 22 4017
"491" -121 31 16.646 7.096 0.142 248.284 0 8.177 1.39 0.003 33.331 7 2133
"492" -121 33 15.421 7.349 0.312 253.165 0 8.184 2.114 0.009 33.289 7 2021
"493" -121 35 14.29 7.4 0.93 258.079 0 8.192 4.771 0.031 33.262 7 1908
"494" -121 37 13.447 7.253 1.868 263.257 0 8.201 8.619 0.062 32.878 7 1790
"495" -121 5 27.139 3.753 0.176 205.923 0 8.206 1.475 0.008 34.504 22 3865
"496" -121 7 27.495 3.258 0.156 204.664 0 8.207 1.462 0.006 34.228 22 3719
"497" -121 9 27.527 3.374 0.153 204.547 0 8.206 1.5 0.006 33.808 22 3577
"498" -123 -1 24.892 5.866 0.242 208.714 0 8.195 1.503 0.014 35.063 22 4313
"499" -123 -11 26.303 2.926 0.173 208.33 0 8.194 1.511 0.007 35.557 10 5044
"500" -123 -13 26.142 3.193 0.152 208.36 0 8.196 1.516 0.005 35.767 10 5192
"501" -123 -15 25.961 3.66 0.134 208.348 0 8.198 1.419 0.004 36.058 10 5341
"502" -123 -17 25.797 4.085 0.085 207.648 0 8.2 0.995 0.002 36.385 10 5486
"503" -123 -19 25.593 4.492 0.041 207.475 0 8.202 0.574 0.001 36.582 10 5632
"504" -123 -21 25.269 4.831 0.026 208.569 0 8.204 0.417 0 36.543 10 5775
"505" -123 -23 24.756 5.098 0.023 210.768 0 8.205 0.369 0 36.345 10 5915
"506" -123 -25 24.057 5.601 0.022 213.759 0 8.206 0.364 0 36.102 10 6055
"507" -123 -27 23.182 6.686 0.023 217.77 0 8.207 0.367 0 35.864 10 6197
"508" -123 -29 22.119 7.935 0.024 222.927 0 8.207 0.367 0 35.629 10 6340
"509" -123 -3 25.651 5.317 0.24 212.437 0 8.193 1.471 0.014 35.144 22 4461
"510" -123 -31 20.854 8.497 0.025 228.651 0 8.207 0.375 0 35.326 10 6485
"511" -123 -33 19.483 8.508 0.034 235.155 0 8.205 0.439 0 34.99 10 6636
"512" -123 -35 18.081 8.214 0.08 242.473 0 8.204 0.825 0.001 34.669 10 6794
"513" -123 -37 16.52 7.937 0.143 249.85 0 8.201 1.239 0.002 34.393 10 6960
"514" -123 -39 14.97 7.321 0.217 258.246 0 8.198 1.415 0.005 34.235 10 7129
"515" -123 -41 13.441 7.284 0.257 266.564 0 8.194 1.453 0.006 34.183 10 7304
"516" -123 -43 11.894 7.296 0.265 274.386 0 8.189 1.44 0.005 34.203 10 7480
"517" -123 -45 10.359 6.823 0.27 281.953 0 8.183 1.426 0.005 34.236 30 7656
"518" -123 -47 9.048 6.337 0.311 289.021 0 8.175 1.486 0.004 34.264 30 7832
"519" -123 -5 26.059 4.455 0.234 211.47 0 8.192 1.449 0.013 35.171 22 4607
"520" -123 -7 26.299 3.448 0.22 209.723 0 8.192 1.45 0.011 35.23 22 4752
"521" -123 -9 26.378 3.058 0.199 208.66 0 8.193 1.481 0.009 35.372 22 4897
"522" -123 1 25.311 5.804 0.23 207.345 0 8.197 1.55 0.013 34.849 22 4166
"523" -123 11 27.202 4.033 0.153 205.196 0 8.206 1.517 0.006 33.73 22 3426
"524" -123 13 26.745 4.556 0.147 206.694 0 8.201 1.488 0.005 33.843 22 3280
"525" -123 15 25.957 5.028 0.125 209.703 0 8.194 1.332 0.004 34.069 9 3137
"526" -123 17 24.827 5.534 0.085 213.903 0 8.185 0.991 0.002 34.315 9 2998
"527" -123 19 23.452 5.996 0.048 219.09 0 8.177 0.648 0.001 34.514 9 2861
"528" -123 21 22.124 6.185 0.031 224.802 0 8.171 0.477 0 34.548 9 2729
"529" -123 23 20.932 6.177 0.027 229.747 0 8.166 0.424 0 34.343 9 2602
"530" -123 25 19.914 6.251 0.028 233.642 0 8.162 0.416 0 34.048 9 2481
"531" -123 27 19.014 6.519 0.038 237.79 0 8.159 0.5 0 33.777 9 2363
"532" -123 29 18.044 6.564 0.068 242.24 0 8.158 0.774 0.001 33.5 9 2248
"533" -123 3 26.49 4.657 0.201 207.598 0 8.2 1.52 0.01 34.661 22 4016
"534" -123 31 16.876 6.839 0.127 248.353 0 8.161 1.279 0.002 33.28 9 2132
"535" -123 33 15.642 7.168 0.195 253.701 0 8.169 1.613 0.005 33.159 7 2020
"536" -123 35 14.466 7.115 0.467 258.604 0 8.181 2.759 0.014 33.082 7 1907
"537" -123 37 13.227 7.152 1.307 265.137 0 8.196 6.215 0.041 32.788 7 1789
"538" -123 39 12.191 6.757 1.567 264.092 0 8.205 7.2 0.049 32.892 7 1678
"539" -123 47 11.017 8.505 2.471 293.319 0 8.032 10.505 0.062 25.961 7 1282
"540" -123 49 10.443 9.006 1.636 296.31 0 7.917 7.434 0.036 25.216 7 1197
"541" -123 5 27.129 3.675 0.178 205.979 0 8.204 1.469 0.008 34.549 22 3864
"542" -123 7 27.461 3.198 0.158 204.691 0 8.206 1.454 0.006 34.294 22 3718
"543" -123 9 27.443 3.469 0.153 204.642 0 8.207 1.492 0.006 33.886 22 3576
"544" -125 -1 25.026 5.602 0.241 208.56 0 8.189 1.489 0.014 35.075 22 4312
"545" -125 -11 26.488 3.051 0.17 207.649 0 8.19 1.508 0.007 35.571 10 5043
"546" -125 -13 26.353 3.277 0.15 207.55 0 8.193 1.511 0.005 35.785 10 5191
"547" -125 -15 26.191 3.712 0.13 207.413 0 8.195 1.385 0.004 36.074 10 5340
"548" -125 -17 26.02 4.13 0.078 206.69 0 8.198 0.935 0.002 36.388 10 5485
"549" -125 -19 25.787 4.525 0.041 206.715 0 8.201 0.571 0.001 36.572 10 5631
"550" -125 -21 25.415 4.841 0.027 208.005 0 8.203 0.419 0 36.511 10 5774
"551" -125 -23 24.844 5.084 0.023 210.453 0 8.205 0.372 0 36.292 10 5914
"552" -125 -25 24.097 5.675 0.023 213.699 0 8.207 0.37 0 36.043 10 6054
"553" -125 -27 23.205 6.747 0.023 217.903 0 8.208 0.372 0 35.821 10 6196
"554" -125 -29 22.102 7.694 0.024 223.143 0 8.208 0.371 0 35.601 10 6339
"555" -125 -3 25.775 5.082 0.238 212.02 0 8.188 1.46 0.014 35.145 22 4460
"556" -125 -31 20.824 8.26 0.026 228.966 0 8.207 0.379 0 35.313 10 6484
"557" -125 -33 19.464 8.605 0.034 235.513 0 8.206 0.441 0 34.99 10 6635
"558" -125 -35 18.014 8.433 0.083 242.67 0 8.204 0.839 0.001 34.67 10 6793
"559" -125 -37 16.51 7.754 0.144 249.908 0 8.202 1.246 0.002 34.42 10 6959
"560" -125 -39 14.929 7.389 0.215 258.171 0 8.198 1.413 0.005 34.264 10 7128
"561" -125 -41 13.466 7.285 0.256 266.356 0 8.193 1.451 0.006 34.198 10 7303
"562" -125 -43 11.934 7.374 0.265 273.761 0 8.188 1.441 0.005 34.216 10 7479
"563" -125 -45 10.335 7.222 0.27 281.421 0 8.181 1.426 0.005 34.251 30 7655
"564" -125 -47 9.091 6.487 0.309 288.875 0 8.173 1.484 0.004 34.275 30 7831
"565" -125 -5 26.199 4.137 0.232 211.006 0 8.187 1.444 0.013 35.179 22 4606
"566" -125 -7 26.432 3.293 0.217 209.21 0 8.187 1.45 0.011 35.242 22 4751
"567" -125 -9 26.53 3.012 0.195 208.074 0 8.188 1.481 0.009 35.384 22 4896
"568" -125 1 25.37 5.549 0.23 207.162 0 8.193 1.536 0.013 34.868 22 4165
"569" -125 11 27.041 4.277 0.154 205.5 0 8.21 1.517 0.006 33.799 22 3425
"570" -125 13 26.56 4.663 0.148 207.219 0 8.206 1.491 0.005 33.9 9 3279
"571" -125 15 25.76 5.053 0.126 210.327 0 8.199 1.332 0.004 34.123 9 3136
"572" -125 17 24.641 5.494 0.087 214.501 0 8.189 1.004 0.002 34.36 9 2997
"573" -125 19 23.305 5.891 0.05 219.538 0 8.178 0.666 0.001 34.547 9 2860
"574" -125 21 22.016 6.002 0.031 224.93 0 8.168 0.473 0 34.607 9 2728
"575" -125 23 20.927 5.694 0.026 229.504 0 8.16 0.408 0 34.449 9 2601
"576" -125 25 20.017 5.693 0.025 233.085 0 8.154 0.39 0 34.189 9 2480
"577" -125 27 19.216 6.102 0.029 236.648 0 8.15 0.417 0 33.924 9 2362
"578" -125 29 18.313 6.473 0.05 240.81 0 8.148 0.603 0 33.585 9 2247
